Establishment_id,Name,Category,City,State,Zip,Address_line_1,Address_line_2,Type,location_1,Zip Codes,Distance_to_McKeldin
1710,AMERICA'S BEST WINGS,Fast Food,OXON HILL,MD,20745,5121 INDIAN HEAD HWY,,Food Establishments,POINT (-77.000152 38.81944),15574,11.86234905964303
1711,AMF CAPITAL PLAZA LANES,Snack Bar/Concession Stand,NEW CARROLLTON,MD,20784,4601 COOPER LN,,Food Establishments,POINT (-76.904288 38.942395),10891,3.7206926592696195
1712,BOWLERO COLLEGE PARK,Snack Bar/Concession Stand,COLLEGE PARK,MD,20740,9021 BALTIMORE AVE,,Food Establishments,POINT (-76.931329 38.999846),15305,1.2117267236001013
1713,AMF LAUREL LANES,Snack Bar/Concession Stand,LAUREL,MD,20707,15013 BALTIMORE AVE,,Food Establishments,POINT (-76.850281 39.096463),15996,9.172632914525986
1715,ANDREW JACKSON ACADEMY,Public School,DISTRICT HTS,MD,20747,3500 REGENCY PKWY,,Food Establishments,POINT (-76.908709 38.842001),15814,10.120076008705727
1716,ANTIOCH BAPTIST CHURCH,Church/Temple/Mosque,UPPER MARLBORO,MD,20772,13205 OLD MARLBORO PIKE,,Food Establishments,POINT (-76.777149 38.815678),17002,14.827498167942256
1717,APPLE GROVE ELEMENTARY SCHOOL,Public School,FORT WASHINGTON,MD,20744,7400 BELLEFIELD AVE,,Food Establishments,POINT (-76.963694 38.789286),15572,13.60191561120772
1718,ARROWHEAD ELEMENTARY SCHOOL,Public School,UPPER MARLBORO,MD,20774,2300 SANSBURY RD,,Food Establishments,POINT (-76.843577 38.857133),8340,10.433105323735623
1720,ASCENSION CHURCH HALL (BATES HALL),Church/Temple/Mosque,BOWIE,MD,20720,12700 LANHAM SEVERN RD,,Food Establishments,POINT (-76.786046 39.006013),16440,8.671635796560448
1721,ATLANTIC SEAFOOD CARRYOUT,Carry-out,LANHAM-SEABROOK,MD,20706,7932 JOHNSON AVE,,Food Establishments,POINT (-76.8655 38.934613),15994,5.558533487098798
1722,AUNTIE ANNE'S,Carry-out,HYATTSVILLE,MD,20782,3500 EAST WEST HWY,,Food Establishments,POINT (-76.958574 38.966903),8789,1.5006460185474981
1723,AUNTIE ANNES PRETZELS,Carry-out,BOWIE,MD,20716,3848 TOWN CENTER DR,,Food Establishments,POINT (-76.734029 38.943762),16438,11.731733900597334
1724,B K MILLER SUPER LIQUORS,Grocery Store,CLINTON,MD,20735,9024 OLD BRANCH AVE,,Food Establishments,POINT (-76.898093 38.765345),15298,15.425635548706365
1725,BADEN ELEMENTARY SCHOOL,Public School,BRANDYWINE,MD,20613,13601 BADEN WESTWOOD RD,,Food Establishments,POINT (-76.768467 38.661597),9221,24.317601499398084
1726,BALLPARK SUNOCO,Gas Station Store,BOWIE,MD,20716,16501 BALLPARK RD,,Food Establishments,POINT (-76.717141 38.945621),16438,12.585719162149466
1727,BAPS,Church/Temple/Mosque,BELTSVILLE,MD,20705,4320 AMMENDALE RD,,Food Establishments,POINT (-76.91536 39.054927),15750,5.020695378741096
1728,BARACK OBAMA ELEMENTARY SCHOOL,Public School,UPPER MARLBORO,MD,20772,12700 BROOKE LN,,Food Establishments,POINT (-76.785756 38.833494),17002,13.57561201134102
1729,BARI FOOD & HALAL MEAT MARKET,Meat/Poultry Market,LAUREL,MD,20707,7709 OLD SANDY SPRING RD,,Food Establishments,POINT (-76.873008 39.103869),15996,9.011835237347842
1730,BARNABY MANOR ELEMENTARY SCHOOL,Public School,OXON HILL,MD,20745,2411 OWENS RD,,Food Establishments,POINT (-76.965126 38.817225),15574,11.687691546624842
1731,BARNES & NOBLE BOOKSELLERS,Full Service,BOWIE,MD,20716,15455 EMERALD WAY,,Food Establishments,POINT (-76.735215 38.943949),16438,11.666645573029731
1732,DUNKIN DONUTS,Fast Food,COLLEGE PARK,MD,20740,9701 BALTIMORE AVE,,Food Establishments,POINT (-76.927621 39.014543),15305,2.1856636370543123
1733,DUNKIN DONUTS,Fast Food,LAUREL,MD,20707,14903 BALTIMORE AVE,,Food Establishments,POINT (-76.853438 39.094795),15996,8.982937577540719
1734,BEACON HEIGHTS ELEMENTARY SCHOOL,Public School,RIVERDALE,MD,20737,6929 FURMAN PKWY,,Food Establishments,POINT (-76.899161 38.957055),15302,3.1748602804170263
1735,BELAIR ANNEX,Public School,BOWIE,MD,20715,3021 BELAIR DR,,Food Establishments,POINT (-76.744783 38.971429),16435,10.830423223548626
1736,BELAIR BATH & TENNIS CLUB,Snack Bar/Concession Stand,BOWIE,MD,20715,2916 BELAIR DR,,Food Establishments,POINT (-76.744362 38.969184),16435,10.868534582233186
1737,BELAIR SWIM AND RACQUET CLUB,Snack Bar/Concession Stand,BOWIE,MD,20715,12727 MIDWOOD LN,,Food Establishments,POINT (-76.739846 38.980022),16435,11.05678849403648
1738,BELTSVILLE ACADEMY,Public School,BELTSVILLE,MD,20705,4300 WICOMICO AVE,,Food Establishments,POINT (-76.918943 39.038569),15750,3.8936875712413044
1739,BELTSVILLE ADVENTIST SCHOOL,Private School,BELTSVILLE,MD,20705,4230 AMMENDALE RD,,Food Establishments,POINT (-76.919098 39.053278),15750,4.8512768950661505
1740,BEN & JERRY'S ICE CREAM,Ice Cream,NATIONAL HARBOR,MD,20745,138 NATIONAL PLZ,,Food Establishments,POINT (-77.016467 38.785239),15574,14.369143552194634
1741,GOURMET FUNNEL KAKES,,NATIONAL HARBOR,MD,20745,150 AMERICAN WAY,,Food Establishments,POINT (-77.01553 38.78444),15574,14.408856095404037
1742,BENJAMIN FOULOIS CREATIVE&PERFORMING ARTS,Public School,SUITLAND,MD,20746,4601 BEAUFORD RD,,Food Establishments,POINT (-76.887126 38.826596),15577,11.4262673085627
1743,BEST ONE FOOD CONVENIENCE STORE,Convenience Store,SUITLAND,MD,20746,4523 SILVER HILL RD,,Food Establishments,POINT (-76.928669 38.844482),15577,9.797356320669603
